Timestamp,Mode,Knee_Angle,Trunk_Angle,Quad_Force_N,Status
14:29:20,sitting,178.4,3.2,1435.3,Ошибка: Угол ног в кресле
14:29:20,sitting,178.4,3.8,1435.9,Ошибка: Угол ног в кресле
14:29:20,sitting,178.6,4.0,1431.9,Ошибка: Угол ног в кресле
14:29:20,sitting,178.9,4.5,1426.8,Ошибка: Угол ног в кресле
14:29:20,sitting,179.2,4.4,1422.9,Ошибка: Угол ног в кресле
14:29:20,sitting,178.3,3.0,1437.3,Ошибка: Угол ног в кресле
14:29:20,sitting,177.7,4.5,1447.6,Ошибка: Угол ног в кресле
14:29:20,sitting,177.1,4.3,1458.2,Ошибка: Угол ног в кресле
14:29:20,sitting,176.7,3.9,1466.1,Ошибка: Угол ног в кресле
14:29:20,sitting,176.5,4.4,1469.6,Ошибка: Угол ног в кресле
14:29:20,sitting,177.3,3.3,1456.0,Ошибка: Угол ног в кресле
14:29:20,sitting,177.3,3.4,1455.8,Ошибка: Угол ног в кресле
14:29:20,sitting,177.1,3.9,1458.5,Ошибка: Угол ног в кресле
14:29:20,sitting,176.9,3.8,1463.0,Ошибка: Угол ног в кресле
14:29:21,sitting,176.9,4.8,1462.0,Ошибка: Угол ног в кресле
14:29:21,sitting,177.2,4.6,1456.5,Ошибка: Угол ног в кресле
14:29:21,sitting,177.5,4.4,1451.2,Ошибка: Угол ног в кресле
14:29:21,sitting,175.4,4.4,1489.1,Ошибка: Угол ног в кресле
14:29:21,sitting,173.2,5.2,1527.3,Ошибка: Угол ног в кресле
14:29:21,sitting,165.0,5.7,1672.4,Ошибка: Угол ног в кресле
14:29:21,sitting,152.6,5.9,1630.3,Ошибка: Угол ног в кресле
14:29:21,sitting,142.3,5.8,1448.6,Ошибка: Угол ног в кресле
14:29:21,sitting,132.9,5.7,1283.4,Ошибка: Угол ног в кресле
14:29:21,sitting,124.0,5.6,1125.6,Ошибка: Угол ног в кресле
14:29:21,sitting,106.7,5.8,821.1,Посадка в норме
14:29:21,sitting,102.4,5.8,745.4,Посадка в норме
14:29:21,sitting,95.1,5.8,618.5,Посадка в норме
14:29:21,sitting,92.2,5.7,567.0,Посадка в норме
14:29:21,sitting,91.7,4.9,558.5,Посадка в норме
14:29:21,sitting,114.7,4.6,962.0,Посадка в норме
14:29:21,sitting,128.7,4.3,1209.4,Ошибка: Угол ног в кресле
14:29:21,sitting,144.8,3.7,1492.9,Ошибка: Угол ног в кресле
14:29:21,sitting,159.6,3.2,1752.6,Ошибка: Угол ног в кресле
14:29:21,sitting,171.8,3.2,1552.5,Ошибка: Угол ног в кресле
14:29:21,sitting,174.0,3.2,1513.3,Ошибка: Угол ног в кресле
14:29:21,sitting,175.9,3.5,1479.7,Ошибка: Угол ног в кресле
14:29:22,sitting,176.5,3.6,1468.9,Ошибка: Угол ног в кресле
14:29:22,sitting,175.7,3.2,1483.1,Ошибка: Угол ног в кресле
14:29:22,sitting,174.3,2.8,1508.5,Ошибка: Угол ног в кресле
14:29:22,sitting,173.4,2.1,1524.6,Ошибка: Угол ног в кресле
14:29:22,sitting,172.8,2.3,1534.7,Ошибка: Угол ног в кресле
14:29:22,sitting,172.8,1.6,1535.3,Ошибка: Угол ног в кресле
14:29:22,sitting,173.0,0.9,1530.3,Ошибка: Угол ног в кресле
14:29:22,sitting,173.7,0.8,1518.1,Ошибка: Угол ног в кресле
14:29:22,sitting,174.5,0.7,1504.7,Ошибка: Угол ног в кресле
14:29:22,sitting,175.0,0.7,1496.2,Ошибка: Угол ног в кресле
14:29:22,sitting,175.4,0.8,1489.7,Ошибка: Угол ног в кресле
14:29:22,sitting,175.7,0.7,1484.0,Ошибка: Угол ног в кресле
14:29:22,sitting,175.7,0.0,1483.6,Ошибка: Угол ног в кресле
14:29:22,sitting,175.6,0.0,1484.8,Ошибка: Угол ног в кресле
14:29:22,sitting,175.3,0.0,1491.2,Ошибка: Угол ног в кресле
14:29:22,sitting,175.0,0.1,1496.8,Ошибка: Угол ног в кресле
14:29:22,sitting,174.5,0.5,1504.3,Ошибка: Угол ног в кресле
14:29:22,sitting,173.9,0.1,1515.2,Ошибка: Угол ног в кресле
14:29:22,sitting,173.4,1.2,1524.1,Ошибка: Угол ног в кресле
14:29:22,sitting,173.2,0.2,1528.4,Ошибка: Угол ног в кресле
14:29:22,sitting,146.9,4.0,1529.6,Ошибка: Угол ног в кресле
14:29:23,sitting,116.8,0.9,999.5,Ошибка: Угол ног в кресле
14:29:23,sitting,85.0,2.0,440.0,Посадка в норме
14:29:23,sitting,50.9,0.4,352.0,Ошибка: Угол ног в кресле
14:29:23,sitting,18.1,0.9,352.0,Ошибка: Угол ног в кресле
14:29:23,sitting,11.5,3.1,352.0,Ошибка: Угол ног в кресле
14:29:23,sitting,8.6,0.2,352.0,Ошибка: Угол ног в кресле
14:29:23,sitting,7.1,1.6,352.0,Ошибка: Угол ног в кресле
14:29:23,sitting,28.5,0.2,352.0,Ошибка: Угол ног в кресле
14:29:23,sitting,45.8,2.4,352.0,Ошибка: Угол ног в кресле
14:29:23,sitting,48.2,1.2,352.0,Ошибка: Угол ног в кресле
14:29:23,sitting,80.4,2.1,358.3,Посадка в норме
14:29:23,sitting,115.1,0.7,969.8,Ошибка: Угол ног в кресле
14:29:23,sitting,128.8,1.6,1210.9,Ошибка: Угол ног в кресле
14:29:23,sitting,145.4,3.3,1503.5,Ошибка: Угол ног в кресле
14:29:23,sitting,174.7,3.8,1501.8,Ошибка: Угол ног в кресле
14:29:23,sitting,174.4,5.4,1506.6,Ошибка: Угол ног в кресле
14:29:23,sitting,172.4,4.9,1542.0,Ошибка: Угол ног в кресле
14:29:23,sitting,158.0,9.3,1725.5,Ошибка: Угол ног в кресле
14:29:23,sitting,144.4,6.7,1485.1,Ошибка: Угол ног в кресле
14:29:23,sitting,114.4,8.0,956.9,Посадка в норме
14:29:23,sitting,82.2,9.7,390.6,Посадка в норме
14:29:23,sitting,50.8,11.3,352.0,Ошибка: Угол ног в кресле
14:29:24,sitting,42.8,12.6,352.0,Ошибка: Угол ног в кресле
14:29:24,sitting,21.0,11.5,352.0,Ошибка: Угол ног в кресле
14:29:24,sitting,31.5,6.4,352.0,Ошибка: Угол ног в кресле
14:29:24,sitting,56.7,3.9,352.0,Ошибка: Угол ног в кресле
14:29:24,sitting,59.3,4.3,352.0,Ошибка: Угол ног в кресле
14:29:24,sitting,78.7,3.6,352.0,Посадка в норме
14:29:24,sitting,99.0,2.1,686.2,Посадка в норме
14:29:24,sitting,119.3,0.5,1043.1,Ошибка: Угол ног в кресле
14:29:24,sitting,123.9,1.2,1125.3,Ошибка: Угол ног в кресле
14:29:24,sitting,142.7,0.3,1455.9,Ошибка: Угол ног в кресле
14:29:24,sitting,138.3,1.0,1378.2,Ошибка: Угол ног в кресле
14:29:24,sitting,137.0,0.9,1355.6,Ошибка: Угол ног в кресле
14:29:24,sitting,135.5,1.4,1329.5,Ошибка: Угол ног в кресле
14:29:24,sitting,117.6,1.8,1013.0,Ошибка: Угол ног в кресле
14:29:24,sitting,108.0,2.6,844.9,Посадка в норме
14:29:24,sitting,96.1,0.7,635.2,Посадка в норме
14:29:24,sitting,91.2,2.6,548.6,Посадка в норме
14:29:24,sitting,70.6,4.5,352.0,Ошибка: Угол ног в кресле
14:29:24,sitting,68.8,0.8,352.0,Ошибка: Угол ног в кресле
14:29:24,sitting,65.6,3.1,352.0,Ошибка: Угол ног в кресле
14:29:24,sitting,63.2,2.1,352.0,Ошибка: Угол ног в кресле
14:29:25,sitting,66.3,0.2,352.0,Ошибка: Угол ног в кресле
14:29:25,sitting,68.3,0.2,352.0,Ошибка: Угол ног в кресле
14:29:25,sitting,70.8,3.1,352.0,Ошибка: Угол ног в кресле
14:29:25,sitting,69.5,0.7,352.0,Ошибка: Угол ног в кресле
14:29:25,sitting,64.8,1.1,352.0,Ошибка: Угол ног в кресле
14:29:25,sitting,54.5,0.7,352.0,Ошибка: Угол ног в кресле
14:29:25,sitting,41.7,0.0,352.0,Ошибка: Угол ног в кресле
14:29:25,sitting,41.5,0.1,352.0,Ошибка: Угол ног в кресле
14:29:25,sitting,54.4,0.1,352.0,Ошибка: Угол ног в кресле
14:29:25,sitting,53.1,3.5,352.0,Ошибка: Угол ног в кресле
14:29:25,sitting,50.5,1.9,352.0,Ошибка: Угол ног в кресле
14:29:25,sitting,56.9,18.3,352.0,Ошибка: Сутулость
14:29:25,sitting,46.2,13.2,352.0,Ошибка: Угол ног в кресле
14:29:25,sitting,26.7,14.8,352.0,Ошибка: Сутулость
14:29:25,sitting,21.6,16.3,352.0,Ошибка: Сутулость
14:29:25,sitting,19.6,6.5,352.0,Ошибка: Угол ног в кресле
14:29:25,sitting,28.0,5.5,352.0,Ошибка: Угол ног в кресле
14:29:25,sitting,32.5,7.9,352.0,Ошибка: Угол ног в кресле
14:29:25,sitting,35.1,5.9,352.0,Ошибка: Угол ног в кресле
14:29:25,sitting,180.0,0.0,0.0,Норма
14:29:25,sitting,180.0,0.0,0.0,Норма
14:29:25,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:26,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:27,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:28,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:29,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:30,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:31,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:32,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:33,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:34,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:35,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:36,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:37,sitting,180.0,0.0,0.0,Норма
14:29:38,sitting,180.0,0.0,0.0,Норма
14:29:38,sitting,180.0,0.0,0.0,Норма
14:29:38,sitting,180.0,0.0,0.0,Норма
